student_id,exam_num,CRN,Course,Day,Block,Room,Capacity,Size,Valid
2303218,1,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2303671,1,17036,INNO2301,Fri,0 (9:00–11:00),BOS-Ryder-429,42,40,True
2303671,2,11322,ENGW1111,Fri,4 (7:00–9:00),BOS-Forsyth-236,36,19,True
2304232,1,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2304456,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2305180,1,18825,ENGW1111,Tue,0 (9:00–11:00),BOS-Ryder-283,20,19,True
2305638,1,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2305870,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2306221,1,20322,ARTG1291,Thu,0 (9:00–11:00),BOS-Ryder-299,14,14,True
2306496,1,13475,GE1000,Sat,4 (7:00–9:00),BOS-Ryder-159,36,25,True
2306840,1,12404,MUSC1907,Thu,0 (9:00–11:00),BOS-Hayden-424,36,36,True
2306989,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2307021,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2307104,1,16420,PSYC2320,Wed,2 (2:00–4:00),BOS-Richards-238,42,41,True
2307321,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2307373,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2307522,1,12404,MUSC1907,Thu,0 (9:00–11:00),BOS-Hayden-424,36,36,True
2307749,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2307782,1,16157,MUSC1001,Mon,0 (9:00–11:00),BOS-ISEC-102,275,307,False
2307782,2,11689,GAME2500,Mon,4 (7:00–9:00),BOS-Ryder-285,20,18,True
2307782,3,15685,MUST1220,Tue,1 (11:30–1:30),BOS-Ryder-291,20,18,True
2307782,4,10399,MUSC1000,Wed,1 (11:30–1:30),BOS-HASTINGS-207,29,29,True
2307782,5,15669,MUSC1119,Thu,4 (7:00–9:00),BOS-Ryder-283,20,19,True
2308191,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2308215,1,20318,ARTG1291,Fri,0 (9:00–11:00),BOS-Snell Library-047,14,14,True
2308420,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2308618,1,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2308694,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2308777,1,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2309021,1,13479,GE1000,Sat,4 (7:00–9:00),BOS-Ell-410,36,25,True
2310087,1,20318,ARTG1291,Fri,0 (9:00–11:00),BOS-Snell Library-047,14,14,True
2310194,1,20318,ARTG1291,Fri,0 (9:00–11:00),BOS-Snell Library-047,14,14,True
2310261,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2310537,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2310541,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2310684,1,11411,CS2500,Wed,0 (9:00–11:00),BOS-Richards-300,107,107,True
2310684,2,14080,ECON1126,Sat,3 (4:30–6:30),BOS-Ell-311,28,28,True
2310684,3,13958,ECON1116,Sun,0 (9:00–11:00),BOS-Snell Engineering-108,184,181,True
2310700,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2311809,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2311845,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2311859,1,16157,MUSC1001,Mon,0 (9:00–11:00),BOS-ISEC-102,275,307,False
2311859,2,13702,MUSC1119,Fri,3 (4:30–6:30),BOS-Ryder-161,36,16,True
2312124,1,21812,INMI2700,Sun,0 (9:00–11:00),BOS-Kariotis-208,18,9,True
2312243,1,10346,GE1000,Fri,1 (11:30–1:30),BOS-Ryder-161,36,25,True
2312619,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2312728,1,11199,MUSC1112,Sat,3 (4:30–6:30),BOS-ISEC-102,275,283,False
2312977,1,20317,ARTG1291,Mon,0 (9:00–11:00),BOS-Ryder-291,20,14,True
2313209,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2313433,1,11199,MUSC1112,Sat,3 (4:30–6:30),BOS-ISEC-102,275,283,False
2313488,1,23220,INSH5183,Sat,0 (9:00–11:00),BOS-East Village -008,20,20,True
2313499,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2313533,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2314012,1,20471,MSCR2336,Mon,2 (2:00–4:00),BOS-Ryder-266,19,19,True
2314306,1,17223,CS3200,Sat,3 (4:30–6:30),BOS-Richards-300,107,106,True
2314606,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2314843,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2314961,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2315096,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2315543,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2315862,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2315973,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2316992,1,11839,IE4512,Fri,2 (2:00–4:00),BOS-Snell Library-013,37,37,True
2317093,1,12924,ARCH1311,Thu,2 (2:00–4:00),BOS-Ryder-283,20,14,True
2317093,2,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2317145,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2317145,2,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2317149,1,15697,ARCH1110,Mon,3 (4:30–6:30),BOS-Hurtig-224,58,57,True
2317744,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2317780,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2318098,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2318681,1,21731,AFCS1101,Sun,1 (11:30–1:30),BOS-Kariotis-208,18,9,True
2318756,1,11526,MKTG2201,Mon,3 (4:30–6:30),BOS-Snell Library-111,42,41,True
2318756,2,10762,ACCT1201,Thu,3 (4:30–6:30),BOS-Ryder-217,42,41,True
2318756,3,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2318800,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2319235,1,12365,PHTH2350,Thu,0 (9:00–11:00),BOS-Ell-411,23,23,True
2319382,1,10183,ARTG2252,Mon,3 (4:30–6:30),JDOAAI - Classroom - 116,13,13,True
2319816,1,11591,PHTH1270,Tue,4 (7:00–9:00),BOS-Snell Library-009,22,22,True
2320163,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2320211,1,12365,PHTH2350,Thu,0 (9:00–11:00),BOS-Ell-411,23,23,True
2320610,1,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2320751,1,11605,MATH2341,Thu,1 (11:30–1:30),BOS-West Village -108H,68,68,True
2320878,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2320906,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2321212,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2321384,1,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2321444,1,10945,EESH2000,Mon,3 (4:30–6:30),BOS-Ryder-205,18,10,True
2321734,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2321810,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2322514,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2322801,1,15525,FINA3303,Sat,2 (2:00–4:00),BOS-Kariotis-110,40,40,True
2323021,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2323124,1,11176,ACCT1201,Mon,1 (11:30–1:30),BOS-HASTINGS-105,23,23,True
2323124,2,10078,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-243,21,21,True
2323124,3,10452,MATH1231,Thu,0 (9:00–11:00),BOS-Ryder-277,20,16,True
2323124,4,12520,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-159,36,19,True
2323387,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2323619,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2323738,1,10162,HSCI2000,Fri,2 (2:00–4:00),BOS-HASTINGS-105,23,23,True
2324046,1,12538,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-264,16,16,True
2324115,1,21385,ARTF1220,Tue,4 (7:00–9:00),271 Huntington-252,16,16,True
2325029,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2325218,1,12458,BIOL2301,Fri,0 (9:00–11:00),BOS-Richards-236,149,130,True
2325446,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2325498,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2325631,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2325655,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2325703,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2325767,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2325938,1,12045,PSYC1101,Sat,1 (11:30–1:30),BOS-Behrakis Building-310,103,83,True
2326188,1,13438,ARMY1101,Tue,2 (2:00–4:00),BOS-Ryder-275,20,5,True
2326188,2,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2326303,1,12404,MUSC1907,Thu,0 (9:00–11:00),BOS-Hayden-424,36,36,True
2326303,2,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2326768,1,11605,MATH2341,Thu,1 (11:30–1:30),BOS-West Village -108H,68,68,True
2327193,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2327433,1,11218,MATH2341,Fri,1 (11:30–1:30),BOS-Snell Library-005,44,44,True
2327566,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2327804,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2327804,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2327974,1,10476,PHIL1000,Sun,1 (11:30–1:30),BOS-Kariotis-104,24,24,True
2328483,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2328654,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2328710,1,20322,ARTG1291,Thu,0 (9:00–11:00),BOS-Ryder-299,14,14,True
2328866,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2328906,1,12511,COMM1113,Sun,3 (4:30–6:30),BOS-Ryder-220,20,19,True
2329466,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2329568,1,12317,COMM2303,Mon,1 (11:30–1:30),BOS-Knowles-002A,30,30,True
2330383,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2330741,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2330984,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2331259,1,10232,MUSC1911,Wed,2 (2:00–4:00),BOS-HASTINGS-205,24,24,True
2331601,1,20322,ARTG1291,Thu,0 (9:00–11:00),BOS-Ryder-299,14,14,True
2331612,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2331778,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2331998,1,12404,MUSC1907,Thu,0 (9:00–11:00),BOS-Hayden-424,36,36,True
2332226,1,10744,ACCT1209,Fri,1 (11:30–1:30),BOS-Dodge-150,48,48,True
2332480,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2332480,2,10232,MUSC1911,Wed,2 (2:00–4:00),BOS-HASTINGS-205,24,24,True
2332480,3,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2332977,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2332991,1,10164,HUSV1101,Sun,2 (2:00–4:00),JDOAAI - Classroom - 118,22,22,True
2333114,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2333468,1,10790,CHEM1153,Mon,0 (9:00–11:00),BOS-HASTINGS-102,42,42,True
2333468,2,16793,MATH1341,Mon,3 (4:30–6:30),BOS-Hayden-321,32,31,True
2333468,3,11106,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-452,26,25,True
2333468,4,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2333468,5,14715,GE1501,Sun,2 (2:00–4:00),BOS-Snell Library-012,36,25,True
2333624,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2333951,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2334005,1,14582,CS5800,Mon,1 (11:30–1:30),Cahners-003,20,4,True
2334404,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2334582,1,11093,BUSN1102,Thu,4 (7:00–9:00),BOS-Kariotis-302,30,30,True
2334582,2,10224,BUSN1101,Sat,0 (9:00–11:00),BOS-Dodge-140,36,16,True
2334755,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2334840,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2335411,1,12893,CHEM1153,Tue,0 (9:00–11:00),BOS-HASTINGS-102,42,41,True
2336193,1,11796,EECE2540,Thu,0 (9:00–11:00),BOS-Snell Library-031,54,54,True
2336650,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2336860,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2336983,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2337225,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2337266,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2337360,1,12121,CHEM1153,Wed,3 (4:30–6:30),BOS-Forsyth-235,39,39,True
2337681,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2337697,1,14727,ECON1125,Mon,0 (9:00–11:00),BOS-Knowles-002A,30,30,True
2337860,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2337938,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2338013,1,15549,ENVR3200,Tue,2 (2:00–4:00),BOS-HASTINGS-210,43,43,True
2338327,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2338557,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2338702,1,15606,ARCH1120,Mon,1 (11:30–1:30),BOS-Snell Library-047,14,14,True
2338769,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2338997,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2339384,1,17035,INNO2301,Tue,0 (9:00–11:00),BOS-Richards-275,38,38,True
2339925,1,20317,ARTG1291,Mon,0 (9:00–11:00),BOS-Ryder-291,20,14,True
2340015,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2340070,1,20317,ARTG1291,Mon,0 (9:00–11:00),BOS-Ryder-291,20,14,True
2340256,1,12122,CHEM1153,Mon,1 (11:30–1:30),BOS-Snell Library-111,42,41,True
2340256,2,12518,CHEM1151,Mon,3 (4:30–6:30),BOS-Richards-458,117,116,True
2340256,3,10341,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-452,26,25,True
2340256,4,15396,GE1501,Fri,0 (9:00–11:00),BOS-Ryder-435,33,32,True
2340256,5,11023,MATH1341,Fri,3 (4:30–6:30),BOS-HASTINGS-210,43,43,True
2340585,1,20318,ARTG1291,Fri,0 (9:00–11:00),BOS-Snell Library-047,14,14,True
2340799,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2340822,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2340879,1,10120,FINA2201,Fri,3 (4:30–6:30),BOS-Dodge-050,82,80,True
2341230,1,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2341588,1,15456,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2341588,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2341779,1,13438,ARMY1101,Tue,2 (2:00–4:00),BOS-Ryder-275,20,5,True
2341779,2,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2341905,1,17618,BNSC1000,Sat,2 (2:00–4:00),BOS-Churchill-101,166,133,True
2342064,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2342064,2,12664,ARMY1101,Thu,4 (7:00–9:00),BOS-Ryder-277,20,7,True
2342170,1,13492,ENVR1400,Sun,0 (9:00–11:00),BOS-Ryder-247,36,26,True
2342192,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2342377,1,13803,MATH2331,Wed,2 (2:00–4:00),BOS-Forsyth-150,21,21,True
2342790,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2342790,2,12664,ARMY1101,Thu,4 (7:00–9:00),BOS-Ryder-277,20,7,True
2342790,3,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2342888,1,11456,NRSG2210,Wed,3 (4:30–6:30),BOS-Knowles-002A,30,30,True
2342900,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2343397,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2343720,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2343852,1,20417,CIVE2221,Tue,0 (9:00–11:00),BOS-Hayden-222,30,30,True
2343852,2,21754,PHIL1111,Thu,1 (11:30–1:30),BOS-Snell Library-017,35,35,True
2343852,3,10004,CIVE2222,Sat,2 (2:00–4:00),BOS-Knowles-002A,30,30,True
2343924,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2344358,1,20322,ARTG1291,Thu,0 (9:00–11:00),BOS-Ryder-299,14,14,True
2344362,1,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2344452,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2344452,2,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2344621,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2344650,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2345119,1,14740,HSCI2000,Wed,3 (4:30–6:30),BOS-Behrakis Building-210,16,15,True
2345197,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2345312,1,15456,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2345862,1,14582,CS5800,Mon,1 (11:30–1:30),Cahners-003,20,4,True
2345889,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2345889,2,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2346171,1,20318,ARTG1291,Fri,0 (9:00–11:00),BOS-Snell Library-047,14,14,True
2346323,1,14239,MUSC1905,Thu,4 (7:00–9:00),BOS-West Village -108H,68,68,True
2346555,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2346682,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2346682,2,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2347056,1,20954,ECON3255,Mon,3 (4:30–6:30),BOS-HASTINGS-102,42,41,True
2348491,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2348779,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2348882,1,16958,ANTH4510,Thu,0 (9:00–11:00),BOS-Ryder-264,16,16,True
2349097,1,20316,ARTG1291,Thu,1 (11:30–1:30),BOS-Snell Library-047,14,14,True
2349124,1,11211,EEAM2000,Tue,2 (2:00–4:00),BOS-Kariotis-308,7,7,True
2349136,1,10830,GE1000,Wed,0 (9:00–11:00),BOS-HASTINGS-205,24,24,True
2349165,1,15456,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2349237,1,11321,ENGW1111,Wed,4 (7:00–9:00),BOS-Ryder-277,20,18,True
2349237,2,21565,MATH1231,Sat,1 (11:30–1:30),BOS-Snell Library-012,36,26,True
2349266,1,11196,ECON1126,Tue,3 (4:30–6:30),BOS-INV-022,44,44,True
2349433,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2350675,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2350918,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2351057,1,15456,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-277,20,17,True
2351057,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2351674,1,16159,CHEM2311,Thu,2 (2:00–4:00),BOS-Behrakis Building-310,103,99,True
2351770,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2351939,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2351991,1,14724,GE1000,Tue,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2352346,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2352395,1,11605,MATH2341,Thu,1 (11:30–1:30),BOS-West Village -108H,68,68,True
2352548,1,10699,MATH1342,Sun,4 (7:00–9:00),BOS-Hayden-424,36,36,True
2352590,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2352661,1,15631,POLS1155,Thu,2 (2:00–4:00),BOS-Knowles-002A,30,30,True
2352791,1,13703,MUSC1915,Wed,0 (9:00–11:00),BOS-Ryder-275,20,11,True
2352819,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2353014,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2353685,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2353783,1,14496,MATH4570,Tue,0 (9:00–11:00),BOS-Shillman-425,52,52,True
2353797,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2353841,1,15459,CS3650,Sat,0 (9:00–11:00),BOS-Richards-236,149,125,True
2353966,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2353992,1,13475,GE1000,Sat,4 (7:00–9:00),BOS-Ryder-159,36,25,True
2354232,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2354232,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2354358,1,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2355247,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2355577,1,20320,ARTG1291,Fri,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2358750,1,10015,GE1000,Sat,3 (4:30–6:30),BOS-Ryder-247,36,25,True
2363408,1,20319,ARTG1291,Thu,4 (7:00–9:00),JDOAAI - Classroom - 116,13,13,True
2365777,1,16050,GAME3300,Wed,3 (4:30–6:30),BOS-East Village -008,20,19,True
2366264,1,20322,ARTG1291,Thu,0 (9:00–11:00),BOS-Ryder-299,14,14,True
2366264,2,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2366286,1,21731,AFCS1101,Sun,1 (11:30–1:30),BOS-Kariotis-208,18,9,True
2368918,1,12716,CHEM1163,Wed,2 (2:00–4:00),BOS-HASTINGS-207,29,29,True
2373547,1,21819,ARCH1453,Fri,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2378489,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2378796,1,11066,JPNS1101,Thu,4 (7:00–9:00),BOS-Ryder-143,18,18,True
2379811,1,11605,MATH2341,Thu,1 (11:30–1:30),BOS-West Village -108H,68,68,True
2379863,1,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2383105,1,11847,MKTG2201,Fri,1 (11:30–1:30),BOS-Kariotis-110,40,40,True
2383188,1,15460,CS3800,Fri,1 (11:30–1:30),BOS-Churchill-103,166,121,True
2383188,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2383199,1,20195,CS3001,Thu,2 (2:00–4:00),BOS-Ryder-157,33,33,True
2383570,1,20317,ARTG1291,Mon,0 (9:00–11:00),BOS-Ryder-291,20,14,True
2383570,2,15453,CS3000,Sat,2 (2:00–4:00),BOS-Shillman-335,114,109,True
2384424,1,20315,ARTG1291,Wed,4 (7:00–9:00),BOS-Ryder-299,14,14,True
2384435,1,11343,ENGW1111,Mon,0 (9:00–11:00),BOS-Ryder-277,20,18,True
2384435,2,12344,GE1000,Thu,3 (4:30–6:30),BOS-Ryder-283,20,20,True
2384435,3,12178,GE1501,Sat,0 (9:00–11:00),BOS-Ryder-431,36,25,True
2384609,1,12894,CHEM1153,Fri,2 (2:00–4:00),BOS-Forsyth-235,39,39,True
2384714,1,12405,MUSC1912,Wed,2 (2:00–4:00),BOS-Ryder-275,20,10,True
2384741,1,22704,MATH2341,Sun,1 (11:30–1:30),BOS-Ryder-155,33,33,True
2385008,1,13438,ARMY1101,Tue,2 (2:00–4:00),BOS-Ryder-275,20,5,True
2385008,2,12666,ARMY2201,Wed,2 (2:00–4:00),BOS-Ryder-277,20,17,True
